공고URL,모집분야,직무키워드,담당업무,자격요건,우대사항,직급직책,근무형태,근무시간,급여,업종,직종,상세주소,모집인원,학력,수집시각
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54952728,회계·총무/발주·발주관리/영업지원,,• 회계·총무 • 발주 및 관리 • 영업 지원 📋,"• 경력 무관 (신입 지원 가능) • 학력무관, 졸업 예정자 지원가능 📋",• 회계 관련 자격증 보유자 • 회계 관련 업무 경력자 • 영업 관련 업무 경력자 🏠,,"정규직(수습기간 3개월, 평가 후 본채용 여부 결정)",,면접 후 결정,,,부산 기장군 기장대로413번길 72,,,2026-09-08 13:45:22
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974811,기술직 직원모집,,"• 공공/대학도서관 도서관리시스템 구축 및 유지보수 • AS, 거래처 관리 • 기술팀 부서 소속, 면접 후 결정 📋","• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상, 졸업 예정자 지원가능 • 정보통신기술자 우대 • 운전가능자(필수) 📋","• 보유역량: 컴퓨터활용능력 우수, 해당직무 근무경험 🏠",,정규직,,면접 후 결정,,,부산 동래구 명장동 154-20 2층,1,,2026-09-08 13:45:22
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54469427,공무파트(팀장/팀원),,- 펫푸드 제조 현장 내 기계(식품) 장비 설비 유지 및 보수 - 제조 현장 시설 관리 📋,• 경력 무관(신입 지원 가능) • 고등학교 졸업이상 📋,"• 보유역량: 인근거주자, 해외여행에 결격 사유가 없는 자 • 자격증: 전기기사, 전기산업기사, 소방안전관리자2급 📋 참고사항 • ① 성장 기회 제공 : 다양한 식품 설비 증축을 통해 고도화된 업무 기회 제공 • ② 비전 : 국내 펫푸드 산업 내 Top-Tier 기업으로 성장(IPO)을 계획 중, 회사 성장 계획에 발맞춰 함께 성장할 수 있는 인재 채용 • ③ 보상 : 매년 경영계획 달성에 따른 성과급 지급 등 성과 중심의 보상 체계를 통해 다양한 성장 및 보상 기회 제공 • ④ 타지역 거주자 또는 원거리 출퇴근이 불가능한 경우, 기숙사 제공 🏠",,정규직,,면접 후 결정,,,부산 기장군 정관읍 산단5로 바우와우코리아,,,2026-09-08 13:45:22
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974793,원무,,"전반적인 원무 업무 및 상담,행정 전반적인 업무 📋","• 신입 / 경력 4년 이상 • 대학졸업(2,3년)이상 • 병원, 한의원 등 병의원에서 해당 직무 경력자 🏠",,,정규직,,면접 후 결정,,,더존한방병원 동래점 (,,,2026-09-08 13:45:23
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974754,미미썸 부산 덕천점 중국 코디네이터,,"• 중화권 환자 통역 진행 • 내국인 및 중화권 환자 CS 서비스 진행 • 예약, 접수, 수납 • 포토매니저, 마크뷰 촬영 📋",• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 북구 만덕대로 33 삼원빌딩,0,,2026-09-08 13:45:23
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974748,주방직원,,주방 전반의 업무(브러치 메뉴) 식재료 관리 및 발주 관리 주방 위생 관리 및 청결 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 해운대구 우동1로 42 나래태크 1층 프라한카페,0,,2026-09-08 13:45:24
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54908544,건축시공 실내건축 기사모집,,•관급공사 현장관리(근무기간 : 1년) •현장 공정 계획을 수립합니다 • 실내건축 시공을 관리합니다 • 협력업체 작업을 조율합니다 • 자재 발주 및 품질을 점검합니다 • 안전수칙 준수를 관리합니다 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 • 건축시공 업무 수행 가능하신 분 • 현장 도면 이해 가능하신 분 • 기본 공정·품질 관리 가능하신 분 • 안전관리 기준 준수 가능하신 분 • 원활한 현장 소통 가능하신 분 📋,• 관련 전공자(졸업예정자) 및 기술자격증 소지자 있으신 분 • 실내건축 현장 경험 있으신 분 • 건축 관련 자격 보유하신 분 • 마감 공정 관리 경험 있으신 분 • 견적·물량 산출 가능하신 분 • 준공 서류 정리 가능하신 분 🏠,,정규직,,"연봉 3,400만원",,,부산 동래구 안락동 451,,,2026-09-08 13:45:24
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54907599,코리아카누트 품질관리 모집,,"- MCT 정밀가공 제품 품질검사 및 품질관리 - 가공품 치수검사 및 외관검사 - 측정기기를 이용한 제품 치수 측정 - 초도품, 공정품 및 완성품 검사 - 검사성적서 및 품질 관련 문서 작성·관리 - 협력업체 가공품 입고검사 및 품질관리 - 측정기 및 검사장비 관리 ※ 근무시간 - 월화목금 : 08:00 ~ 19:30 (17:30 ~ 19:30 2시간 잔업) - 수토 : 08:00 ~ 17:00 (토요일은 2,4주차 근무 / 1,3,5주차 휴무) 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 - 학력 : 고졸 이상 - 경력 : 신입 또는 경력 - 기계도면 기본 이해 가능자 - 기본적인 문서 작성 및 PC 활용 가능자 📋,"- MCT/CNC 가공품 품질검사 경험자 - 버니어캘리퍼스, 마이크로미터 등 측정기 사용 가능자 - 3차원 측정기(CMM) 사용 경험자 - 정밀가공 및 기계부품 품질관리 경력자 - 검사성적서 및 품질문서 작성 경험자 - ISO 9001 / AS9100 등 품질경영시스템 업무 경험자 🏠",,정규직,,면접 후 결정,,,부산 사하구 장림동 1110-2번지 (장림로 136),,,2026-09-08 13:45:24
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974714,[태종대 오션플라잉 테마파크] 짚와이어 정규직,,• 짚와이어 탑승 안내와 응대해요 • 안전장비 착용을 도와드려요 • 운영 동선 관리와 대기 안내해요 • 시설 점검 수행해요 • 이용객 문의를 친절히 해결해요 주말 및 공휴일 근무 / 주중 휴무 실시 월 7회 휴무(연/월차 별도) 📋,• 경력 무관 (신입 지원 가능) • 학력무관 • 고객 응대를 성실히 하시는 분 • 안전수칙을 꼼꼼히 지키시는 분 • 야외 근무에 무리 없으신 분 • 팀과 원활히 소통하실 수 있는 분 • 주말·공휴일 근무 가능하신 분 📋,• 테마파크 운영 경험이 있으신 분 • 레저·스포츠 안전교육 이수하신 분 • 응급상황 대응에 침착하신 분 • 현장 서비스 마인드가 강하신 분 • 장비 관리에 관심 있으신 분 🏠,,정규직,,"연봉 3,100만원",,,부산 영도구 태종로 834,,,2026-09-08 13:45:25
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54942739,골프 ACC 디자이너 / (대리·과장급),,"골프백, 보스턴백, 파우치, 모자, 등 골프 ACC 제품 디자인 고객사 브랜드 아이덴티티 및 요청사항을 기반으로 한 ODM 디자인 제안 시장·트렌드·경쟁 브랜드 리서치 및 디자인 방향 제안 국내외 생산처와 커뮤니케이션 고객사와의 제품개발 관련 협업 📋","ACC·가방·골프용품·스포츠 의류 관련 디자인 경력 3년 이상 골프백, 보스턴백, 파우치, 모자 등 디자인 및 개발 경험 Adobe Illustrator / Photoshop 활용 가능자 제품 디자인 시안 및 작업지시서(Tech Pack) 작성 가능자 OEM·ODM 제품개발 및 생산 프로세스에 대한 이해 해외출장에 결격사유가 없는 분 📋","골프 브랜드, 스포츠 브랜드, 가방 전문업체 또는 OEM·ODM 기업 경력자 중국·베트남 등 해외 생산처와 직접 샘플 개발을 진행한 경험 영어 또는 중국어 업무 커뮤니케이션 가능자 🏠",,정규직,,,,,"부산 해운대구 우동2로 62, 2층",1,,2026-09-08 13:45:25
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974699,간호조무사,,• 환자 관리 및 지원 업무 • 환자 안전 및 위생 관리 • 의료 서비스 제공 및 상담 • 환자 관리 및 지원 • 의료진과의 협력 • 간호부 부서 소속으로 함께할 예정이에요. 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 사하구 장림동 831-1,1,,2026-09-08 13:45:25
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974698,바리스타,,• 에스프레소 및 음료를 제조합니다 • 고객 응대와 주문을 정확히 처리합니다 • 매장 위생과 청결을 철저히 관리합니다 • 원두 및 재고를 점검하고 관리합니다 • 오픈·마감 및 장비를 점검합니다 📋,• 경력 무관 (신입 지원 가능) • 학력무관 • 고객 서비스 마인드를 보유하신 분 • 음료 제조 및 위생수칙 준수 가능하신 분 • 팀워크 기반으로 원활히 소통하신 분 • 정확한 주문 처리와 계산 가능하신 분 • 근무 스케줄에 유연하게 참여 가능하신 분 📋,• 카페 음료 제조 경험을 보유하신 분 • 커피 추출 및 레시피 이해가 있으신 분 • 라떼아트 등 표현 역량이 있으신 분 • POS 사용 및 매장 운영 경험 있으신 분 • 친절한 응대로 재방문을 이끄신 분 🏠,,정규직,,면접 후 결정,,,부산 수영구 광안해변로 249 홍륜빌딩,2,,2026-09-08 13:45:26
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974692,간호사,,• 환자 관리 및 치료 • 의료 기록 작성 및 관리 • 팀 협력 및 소통 • 응급 상황 대처 능력 • 간호부 부서 소속으로 함께할 예정이에요. 📋,"• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상, 졸업 예정자 지원가능 • 자격증: 간호사 📋",• 자격증: 간호사 🏠,,정규직,,면접 후 결정,,,부산 사하구 장림동 831-1,1,,2026-09-08 13:45:26
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54923506,와이어링하네스 생산직,,"• 전선 원선 재단작업 • 테이핑, 외관작업 등 • 생산팀 부서 소속으로 함께할 예정이에요. 📋",• 신입 / 경력 (연수 무관) • 학력무관 🏠,,,정규직,,"시급 10,320원",,,부산 사상구 학장동 261-28,0,,2026-09-08 13:45:26
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54527928,초등중등 수학강사,,"•초등중등수학 강의 •학생, 학부모관리 📋",,,,프리랜서,,면접 후 결정,,,부산 금정구 금강로 225,0,,2026-09-08 13:45:27
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54540706,초등수학강사,,"•학생,학부모관리 •수학강의 📋",• 경력 무관 (신입 지원 가능) 🏠,,,프리랜서,,면접 후 결정,,,부산 금정구 금강로 225,0,,2026-09-08 13:45:27
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974666,프론트데스크 정규직 사원 채용,,"호텔 프론트데스크 업무 • 객실영업팀 부서 소속, 사원 직급으로 함께할 예정이에요. 📋","• 신입 / 경력직 • 학력무관, 졸업 예정자 지원가능 📋","• 보유역량: 인근거주자, 해당직무 근무경험 🏠",,정규직,,면접 후 결정,,,부산 수영구 광안해변로 217,0,,2026-09-08 13:45:27
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974664,웹디자이너,,"• 웹디자인 & 이커머스 콘텐츠 운영 • 쇼핑몰 메인·기획전 디자인 제작 • 생성형 AI 툴을 활용한 디자인 업무 (Chat GPT,Gemini, Freepik, Midjourney, Canva 등) • 메타 광고 및 디지털 광고 소재 디자인 제작 • 상품 상세페이지, 기획전, 배너 등 콘텐츠 제작 • 제품 관련 촬영 및 이미지 보정 업무 • UI 요소 정리 및 개선 업무 • 브랜드 운영 전반에 필요한 디자인 실무 수행 • 온라인팀 부서 소속, 면접 후 결정 직급으로 함께할 예정이에요. 📋","• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상, 졸업 예정자 지원가능 • 웹·모바일 디자인 툴을 활용하실 수 있으신 분(Adobe Photoshop 등) • 쇼핑몰 디자인 작업 이해 있으신 분 • CAFE 24, 메이크샵 등 쇼핑몰 구축 솔루션에 대해 이해가 있으신 분 • 생성형 AI 툴 활용 가능자(Chat GPT,Gemini, Freepik, Midjourney, Canva 등) • 간단한 HTML/CSS 이해 있으신 분 • 자기소개서, 포트폴리오 제출 필수 (참여도 및 사용 툴 명시 必) 📋","• 웹디자인에 대한 이해를 바탕으로 디자인 기획 및 제작 경험이 있으신 분 • 웹·모바일 디자인 툴 사용 능숙자(Adobe Photoshop 등) • CAFE 24, 메이크샵 등 쇼핑몰 구축 솔루션을 다룰수 있는 분 • 상세페이지 및 광고 소재 제작 경험 보유자 • 온라인 채널 시장 트렌드에 대한 높은 이해도를 보유하신 분 • 성장에 대한 욕구가 크고, 꼼꼼한 업무 처리 능력을 갖추신 분 🏠",,정규직,,면접 후 결정,,,부산 해운대구 센텀중앙로 48 에이스하이테크21 21층,00,,2026-09-08 13:45:28
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54974660,,,"는 스케일링·예방관리, 환자 안내 및 구강관리 교육, 진료 준비와 어시스트 등 진료실 업무입니다. 익숙한 업무와 추가로 배워야 할 부분을 함께 확인하며 적응을 돕겠습니다. ✓ 1~2년차 선생님, 차근차근 익혀가세요 새로운 병원의 진료 방식이 낯설 수 있다는 것을 알고 있습니다. 신규입사자 멘토링과 단계별 진료교육을 통해 기본기를 다지고 업무에 익숙해질 수 있도록 돕습니다. 모르는 부분은 질문하고, 부족한 부분은 피드백을 받으며 함께 익혀가실 수 있습니다. ✓ 3~5년차 선생님, 쌓아온 경험을 존중합니다 그동안 담당했던 진료와 자신 있는 업무를 들려주세요. 경력과 실제 업무 역량을 고려해 역할과 급여를 협의하고, 더 익히고 싶은 분야는 교육과 다양한 진료 경험으로 이어갈 수 있도록 돕겠습니다. ✓ 다양한 진료를 경험할 수 있습니다 서울대 박사 대표원장님과 보철과·치주과 원장님, 총 3인의 원장님이 협진 하고 있습니다. 임플란트·외과진료부터 보철·보존·치주·턱관절 진료까지, 다양한 분야를 접하며 진료 역량을 넓힐 수 있습니다. • 신규입사자 멘토링 및 단계별 교육 • 원내 세미나 • 외부 교육비·보수교육비 지원 ✓ 진료에 집중할 수 있는 환경을 준비했습니다 진료실은 전원 치과위생사로 구성 되어 있으며, 청소·소독 담당자가 함께 합니다. • 식사·간식·음료 제공 • 직원 휴게실 • 생일·명절 지원 • 장기근속·우수사원 포상 [3년 근속시, 1주일 유급휴가] • 가족 치과치료비 지원 및 건강검진 • 4대보험 및 퇴직금·퇴직연금 제도 ✓ 진료시간 및 근무 안내 • 월·금: 오전 9시 30분~오후 6시 30분 • 화·목: 오전 9시 30분~오후 8시 30분 • 수요일: 오후 1시 30분~오후 6시 30분 • 토요일: 오전 9시 30분~오후 2시 • 점심시간: 오후 1시~2시 ※ 위 시간은 병원 진료시간입니다. 개인 근무는 주4.5일·주36시간 및 야간 주1회 로테이션으로 운영합니다. ※ 수요일은 오전 휴진이며, 공휴일이 있는 주에는 오전 진료를 진행합니다. ✓ 급여 및 지원방법 • 급여: 경력과 업무 역량을 고려하여 면접 후 협의 • 지원방법: 사람인 온라인 입사지원 •","• 신입 / 경력 (연수 무관) • 대학졸업(2,3년)이상 🏠",,,정규직,,경력과 업무 역량을 고려하여 면접 후 협의,,,부산 연제구 반송로 6 청우빌딩,,,2026-09-08 13:45:28
